      18 00000011  -0.0150  -0.0020  -0.0050  -0.0010    30    22    34    24    8.0    8.8    9.8    6.8    78    82    89    79
      19 00000011  -0.0210   0.0090  -0.0010  -0.0020    29    23    37    30    7.7    9.2   10.5    8.7    81    87    91    84
      20 00000011   0.0110   0.0090  -0.0050  -0.0080    33    24    35    31    8.8    9.5   10.1    9.0    83    82    86    85
      21 00000011   0.0290   0.0460  -0.0070  -0.0110    32    26    35    36    8.5   10.2   10.1   10.3    87    81    88    88
      22 00000011   0.0140   0.0680  -0.0020  -0.0120    35    26    38    38    9.3   10.2   10.8   10.8    84    81    90    86
      23 00000011   0.0340   0.0370   0.0000   0.0040    37    24    38    33    9.8    9.5   10.8    9.5    87    83    90    84
      24 00000011   0.0530   0.0090  -0.0070   0.0030    42    28    32    31   10.9   10.9    9.3    9.0    90    88    87    88
      25 00000011   0.0660   0.0270  -0.0120   0.0000    51    27    32    29   12.6   10.6    9.3    8.4    94    85    88    87
      26 00000011   0.1120   0.0110  -0.0200  -0.0030    40    28    41    31   10.5   10.9   11.4    9.0    90    88    93    89
      27 00000011   0.0940   0.0310  -0.0180  -0.0060    44    24    42    26   11.3    9.5   11.6    7.5    92    78    94    87
      28 00000011   0.0940   0.0250  -0.0130  -0.0140    50    25    35    34   12.4    9.9   10.1    9.8    95    81    91    93
      29 00000011   0.0690   0.0150  -0.0090  -0.0160    48    22    35    26   12.0    8.8   10.1    7.5    93    87    91    84
      30 00000011   0.0770  -0.0360  -0.0100  -0.0110    38    21    39    31   10.0    8.4   11.0    9.0    90    82    94    87
      31 00000011   0.0760  -0.0140  -0.0140  -0.0120    40    23    32    26   10.5    9.2    9.3    7.5    90    82    88    76
      32 00000011   0.0810  -0.0120  -0.0100  -0.0030    41    19    27    23   10.7    7.5    7.8    6.4    91    70    79    75
      33 00000011   0.0510  -0.0360   0.0040  -0.0010    32    19    31    24    8.5    7.5    9.0    6.8    87    77    84    77
      34 00000011   0.0360  -0.0490   0.0070   0.0040    30    26    25    23    8.0   10.2    7.1    6.4    81    83    85    79
      35 00000011   0.0240  -0.0010   0.0200   0.0110    44    22    32    20   11.3    8.8    9.3    5.2    92    79    88    68
      36 00000011   0.0060  -0.0360   0.0240   0.0130    35    21    26    19    9.3    8.4    7.5    4.7    82    75    79    73
      37 00000011   0.0260  -0.0150   0.0290   0.0260    35    20    36    21    9.3    8.0   10.3    5.6    88    79    92    81
      38 00000011   0.0730  -0.0190   0.0280   0.0320    41    24    49    24   10.7    9.5   13.0    6.8    90    87    95    83
      39 00000011   0.0550  -0.0340   0.0230   0.0320    34    24    52    27    9.0    9.5   13.5    7.8    86    84    95    85
      40 00000011   0.0750  -0.0190   0.0180   0.0330    40    25    34    28   10.5    9.9    9.8    8.1    91    89    86    85
      41 00000011   0.0650   0.0030   0.0220   0.0250    45    28    29    29   11.5   10.9    8.4    8.4    92    92    83    90
      42 00000011   0.0410  -0.0090   0.0200   0.0180    47    29    24    25   11.9   11.2    6.8    7.1    93    91    75    85
      43 00000011   0.0890  -0.0110   0.0110   0.0230    29    21    23    24    7.7    8.4    6.4    6.8    82    82    77    77
      44 00000011   0.0990  -0.0090   0.0100   0.0210    32    20    30    30    8.5    8.0    8.7    8.7    86    83    85    88
      45 00000011   0.1110  -0.0470   0.0030   0.0120    38    21    36    32   10.0    8.4   10.3    9.3    88    73    91    89
      46 00000011   0.1070  -0.0570  -0.0030   0.0070    37    26    45    30    9.8   10.2   12.2    8.7    86    84    93    88
      47 00000011   0.1280  -0.0890  -0.0110   0.0040    41    25    33    36   10.7    9.9    9.5   10.3    88    84    88    92
      48 00000011   0.1180  -0.0570  -0.0180  -0.0060    40    21    30    28   10.5    8.4    8.7    8.1    85    76    86    80
      49 00000011   0.0920  -0.0260  -0.0280  -0.0190    33    21    30    28    8.8    8.4    8.7    8.1    84    78    89    84
      50 00000011   0.0840  -0.0300  -0.0270  -0.0280    37    22    28    28    9.8    8.8    8.1    8.1    89    86    82    83
      51 00000011   0.0600  -0.0060  -0.0350  -0.0380    34    22    28    24    9.0    8.8    8.1    6.8    84    85    86    79
      52 00000011   0.0820  -0.0650  -0.0350  -0.0410    39    21    23    25   10.2    8.4    6.4    7.1    88    82    78    80
      53 00000011   0.0270  -0.0590  -0.0580  -0.0490    40    24    30    25   10.5    9.5    8.7    7.1    91    87    85    86
      54 00000011   0.0350  -0.0240  -0.0540  -0.0530    54    29    25    26   13.1   11.2    7.1    7.5    95    87    85    85
      55 00000011   0.0400  -0.0430  -0.0550  -0.0530    66    25    25    26   14.8    9.9    7.1    7.5    96    86    80    83
      56 00000011   0.0110  -0.0200  -0.0480  -0.0530    55    27    30    25   13.2   10.6    8.7    7.1    95    90    86    83
      57 00000011   0.0290  -0.0080  -0.0530  -0.0500    43    22    28    26   11.1    8.8    8.1    7.5    94    84    88    86
      58 00000011   0.0190  -0.0080  -0.0490  -0.0480    35    23    34    26    9.3    9.2    9.8    7.5    88    87    92    82
      59 00000011   0.0090  -0.0280  -0.0470  -0.0510    46    27    32    26   11.7   10.6    9.3    7.5    94    90    91    85
      60 00000011   0.0110  -0.0240  -0.0500  -0.0470    51    19    25    21   12.6    7.5    7.1    5.6    95    79    83    74
      61 00000011   0.0030  -0.0040  -0.0480  -0.0470    37    20    20    24    9.8    8.0    5.2    6.8    88    79    74    78
      62 00000011   0.0210  -0.0080  -0.0450  -0.0480    39    24    30    22   10.2    9.5    8.7    6.0    92    84    92    80
      63 00000011   0.0010  -0.0040  -0.0430  -0.0420    33    24    44    24    8.8    9.5   12.0    6.8    87    88    95    83
      64 00000011   0.0150  -0.0180  -0.0400  -0.0400    48    24    51    22   12.0    9.5   13.3    6.0    94    89    96    75
      65 00000011   0.0190  -0.0260  -0.0400  -0.0390    46    24    44    22   11.7    9.5   12.0    6.0    94    85    96    77
      66 00000011   0.0150  -0.0060  -0.0400  -0.0470    48    24    38    20   12.0    9.5   10.8    5.2    94    86    91    68
      67 00000011   0.0230   0.0060  -0.0420  -0.0380    52    21    36    18   12.7    8.4   10.3    4.3    94    85    92    68
      68 00000011   0.0270  -0.0220  -0.0400  -0.0430    47    20    34    20   11.9    8.0    9.8    5.2    94    85    92    71
      69 00000011   0.0130  -0.0140  -0.0400  -0.0470    38    19    41    23   10.0    7.5   11.4    6.4    91    74    94    79
      70 00000011   0.0070   0.0100  -0.0380  -0.0440    39    24    37    18   10.2    9.5   10.5    4.3    90    87    91    64
      71 00000011   0.0250   0.0020  -0.0400  -0.0410    36    19    24    18    9.5    7.5    6.8    4.3    90    78    80    69
      72 00000011   0.0130   0.0100  -0.0360  -0.0380    46    18    34    23   11.7    7.0    9.8    6.4    93    82    90    78
      73 00000011  -0.0030   0.0060  -0.0370  -0.0380    51    29    39    25   12.6   11.2   11.0    7.1    96    92    93    87
      74 00000011  -0.0090   0.0240  -0.0380  -0.0410    48    24    50    20   12.0    9.5   13.2    5.2    94    90    95    79
      75 00000011   0.0070  -0.0120  -0.0340  -0.0320    47    22    44    26   11.9    8.8   12.0    7.5    93    85    93    86
      76 00000011   0.0030   0.0020  -0.0300  -0.0290    57    26    49    37   13.5   10.2   13.0   10.5    96    92    95    90
      77 00000011   0.0050   0.0040  -0.0330  -0.0350    63    28    42    29   14.4   10.9   11.6    8.4    97    92    94    86
      78 00000011   0.0130   0.0080  -0.0310  -0.0270    63    23    45    36   14.4    9.2   12.2   10.3    97    83    94    90
      79 00000011   0.0110  -0.0040  -0.0310  -0.0280    54    34    43    36   13.1   12.6   11.8   10.3    96    93    94    92
      80 00000011   0.0050   0.0080  -0.0280  -0.0270    56    28    60    42   13.4   10.9   14.7   11.6    96    90    97    94
      81 00000011   0.0070   0.0020  -0.0270  -0.0290    51    29    54    50   12.6   11.2   13.8   13.2    94    92    96    94
      82 00000011   0.0030   0.0080  -0.0260  -0.0230    56    31    52    45   13.4   11.8   13.5   12.2    94    95    95    95
      83 00000011  -0.0050  -0.0020  -0.0230  -0.0250    51    37    56    56   12.6   13.3   14.1   14.1    94    94    96    97
      84 00000011  -0.0050   0.0060  -0.0200  -0.0210    74    51    65    62   15.8   16.1   15.4   15.0    98    97    97    97
      85 00000011   0.0190   0.0040  -0.0190  -0.0190    76    49    57    56   16.0   15.7   14.3   14.1    98    97    97    97
      86 00000011   0.0030   0.0060  -0.0190  -0.0200    88    57    66    57   17.3   17.1   15.6   14.3    98    98    97    98
      87 00000011   0.0030   0.0020  -0.0180  -0.0180    61    44    63    63   14.1   14.8   15.2   15.2    96    98    97    98
      88 00000011   0.0090   0.0060  -0.0150  -0.0160    84    54    75    55   16.9   16.6   16.7   14.0    97    97    98    98
      89 00000011   0.0130   0.0130  -0.0170  -0.0140    82    57    51    52   16.7   17.1   13.3   13.5    98    98    96    97
      90 00000011   0.0010   0.0100  -0.0100  -0.0140    84    43    54    52   16.9   14.6   13.8   13.5    98    96    96    97
      91 00000011   0.0150   0.0090  -0.0090  -0.0090    89    51    46    56   17.4   16.1   12.4   14.1    98    96    96    97
      92 00000011   0.0150   0.0110  -0.0080  -0.0100    78    44    53    51   16.3   14.8   13.7   13.3    98    95    97    97
      93 00000011   0.0110   0.0250  -0.0080  -0.0060    84    47    36    40   16.9   15.4   10.3   11.2    98    96    90    94
      94 00000011   0.0060   0.0390  -0.0010  -0.0080    80    44    42    36   16.5   14.8   11.6   10.3    98    94    93    93
      95 00000011   0.0030   0.0170  -0.0050  -0.0040    83    42    29    32   16.8   14.4    8.4    9.3    96    95    83    90
      96 00000011  -0.0090   0.0190   0.0000  -0.0010    70    33    28    30   15.3   12.3    8.1    8.7    95    92    87    89
      97 00000011  -0.0220   0.0270   0.0030  -0.0050    67    29    26    21   14.9   11.2    7.5    5.6    97    92    75    73
      98 00000011  -0.0150   0.0190   0.0000   0.0030    58    30    20    24   13.7   11.5    5.2    6.8    95    92    69    82
      99 00000011  -0.0050   0.0110  -0.0050  -0.0030    52    26    24    31   12.7   10.2    6.8    9.0    95    88    73    87
     100 00000011  -0.0110   0.0150  -0.0060   0.0000    40    25    24    27   10.5    9.9    6.8    7.8    93    86    75    82
     101 00000011  -0.0150   0.0170  -0.0050  -0.0050    32    24    30    24    8.5    9.5    8.7    6.8    86    81    87    75
     102 00000011  -0.0150   0.0310  -0.0120  -0.0090    32    24    28    19    8.5    9.5    8.1    4.7    85    84    81    72
     103 00000011  -0.0290   0.0350  -0.0060  -0.0100    29    24    31    22    7.7    9.5    9.0    6.0    82    89    83    77
     104 00000011  -0.0110   0.0390  -0.0110  -0.0080    41    31    37    20   10.7   11.8   10.5    5.2    89    94    93    72
     105 00000011  -0.0010   0.0420  -0.0120  -0.0090    30    24    43    30    8.0    9.5   11.8    8.7    87    87    93    92
     106 00000011  -0.0170   0.0390  -0.0100  -0.0090    38    30    32    31   10.0   11.5    9.3    9.0    89    91    90    88
     107 00000011   0.0170   0.0480  -0.0090  -0.0080    33    31    50    45    8.8   11.8   13.2   12.2    83    93    95    96
     108 00000011   0.0150   0.0500  -0.0130  -0.0130    33    31    51    38    8.8   11.8   13.3   10.8    86    91    96    92
     109 00000011   0.0130   0.0420  -0.0130  -0.0150    47    37    44    44   11.9   13.3   12.0   12.0    94    92    96    95
     110 00000011   0.0210   0.0330  -0.0130  -0.0150    62    39    48    53   14.3   13.8   12.8   13.7    96    92    97    97
     111 00000011   0.0090   0.0400  -0.0140  -0.0120    82    37    69    59   16.7   13.3   15.9   14.6    98    94    98    97
     112 00000011   0.0070   0.0520  -0.0130  -0.0110    71    44    62    51   15.4   14.8   15.0   13.3    97    95    98    96
     113 00000011   0.0210   0.0540  -0.0140  -0.0120    53    35    50    42   12.9   12.8   13.2   11.6    95    95    97    95
     114 00000011   0.0170   0.0400  -0.0130  -0.0100    58    30    51    24   13.7   11.5   13.3    6.8    96    90    96    85
     115 00000011   0.0070   0.0400  -0.0130  -0.0160    50    33    52    22   12.4   12.3   13.5    6.0    95    93    97    79
     116 00000011   0.0090   0.0420  -0.0110  -0.0170    47    26    38    24   11.9   10.2   10.8    6.8    95    90    91    76
     117 00000011   0.0090   0.0370  -0.0160  -0.0180    50    23    31    26   12.4    9.2    9.0    7.5    94    87    86    84
     118 00000011   0.0050   0.0350  -0.0200  -0.0140    42    25    30    21   10.9    9.9    8.7    5.6    90    89    85    75
     119 00000011   0.0110   0.0250  -0.0160  -0.0200    28    24    39    21    7.4    9.5   11.0    5.6    79    84    94    74
     120 00000011  -0.0110   0.0460  -0.0170  -0.0210    28    22    45    18    7.4    8.8   12.2    4.3    82    90    95    65
     121 00000011   0.0150   0.0270  -0.0190  -0.0120    29    22    49    20    7.7    8.8   13.0    5.2    84    84    94    76
     122 00000011   0.0230   0.0580  -0.0160  -0.0100    25    17    51    20    6.4    6.5   13.3    5.2    64    67    95    75
     123 00000011   0.0190   0.0860  -0.0170  -0.0300    24    17    50    18    6.0    6.5   13.2    4.3    67    76    95    67
     124 00000011   0.0150   0.0640  -0.0260  -0.0210    30    21    51    21    8.0    8.4   13.3    5.6    81    75    96    76
     125 00000011   0.0290   0.0680  -0.0210  -0.0260    32    22    44    23    8.5    8.8   12.0    6.4    84    81    94    74
     126 00000011   0.0190   0.0660  -0.0340  -0.0290    36    24    44    24    9.5    9.5   12.0    6.8    86    87    92    73
     127 00000011   0.0400   0.0460  -0.0280  -0.0330    36    25    37    21    9.5    9.9   10.5    5.6    84    87    88    72
     128 00000011   0.0600   0.0820  -0.0330  -0.0400    30    25    34    25    8.0    9.9    9.8    7.1    85    85    85    81
     129 00000011   0.0370   0.0540  -0.0370  -0.0400    36    19    36    26    9.5    7.5   10.3    7.5    87    74    89    79
     130 00000011   0.0460   0.0400  -0.0370  -0.0400    38    22    51    26   10.0    8.8   13.3    7.5    91    85    96    86
     131 00000011   0.0600   0.0330  -0.0330  -0.0300    46    28    63    22   11.7   10.9   15.2    6.0    94    92    97    78
     132 00000011   0.0920   0.0350  -0.0380  -0.0280    53    23    51    29   12.9    9.2   13.3    8.4    95    88    90    85
     133 00000011   0.1060   0.0230  -0.0420  -0.0230    51    29    39    38   12.6   11.2   11.0   10.8    92    90    87    92
     134 00000011   0.0700   0.0310  -0.0380  -0.0250    63    34    41    33   14.4   12.6   11.4    9.5    93    93    89    84
     135 00000011   0.0350   0.0120  -0.0290  -0.0300    63    31    53    28   14.4   11.8   13.7    8.1    92    89    96    81
     136 00000011   0.0310   0.0270  -0.0170  -0.0300    59    29    58    29   13.8   11.2   14.4    8.4    93    89    96    85
     137 00000011   0.0170   0.0600  -0.0050  -0.0130    50    27    44    27   12.4   10.6   12.0    7.8    90    84    95    83
     138 00000011   0.0300   0.0720  -0.0010  -0.0290    46    22    34    35   11.7    8.8    9.8   10.1    91    75    87    70
     139 00000011   0.0400   0.0860   0.0070  -0.0250    41    24    28    36   10.7    9.5    8.1   10.3    88    71    78    81
     140 00000011   0.0260   0.0190   0.0110  -0.0010    39    24    23    32   10.2    9.5    6.4    9.3    85    82    70    83
     141 00000011   0.0300   0.0540   0.0020  -0.0110    35    23    24    30    9.3    9.2    6.8    8.7    86    77    77    84
     142 00000011   0.0520   0.0260  -0.0120  -0.0350    36    25    27    32    9.5    9.9    7.8    9.3    78    83    78    89
     143 00000011   0.0400   0.0320  -0.0300  -0.0390    38    21    27    26   10.0    8.4    7.8    7.5    81    79    78    81
     144 00000011   0.0230  -0.0020  -0.0400  -0.0440    41    25    34    27   10.7    9.9    9.8    7.8    88    83    84    77
     145 00000011   0.0720   0.0060  -0.0490  -0.0550    34    26    36    25    9.0   10.2   10.3    7.1    82    85    84    82
     146 00000011   0.0920   0.0280  -0.0600  -0.0650    41    26    33    27   10.7   10.2    9.5    7.8    79    71    82    79
     147 00000011   0.0920   0.0530  -0.0670  -0.0670    38    23    33    29   10.0    9.2    9.5    8.4    78    80    74    82
     148 00000011   0.0500   0.0510  -0.0540  -0.0660    33    25    28    31    8.8    9.9    8.1    9.0    74    86    74    86
     149 00000011  -0.0580   0.0120  -0.0220  -0.0340    33    25    28    21    8.8    9.9    8.1    5.6    84    84    79    59
     150 00000011  -0.0430  -0.0910   0.0090   0.0030    31    28    30    22    8.2   10.9    8.7    6.0    75    87    84    69
     151 00000011  -0.0160  -0.0950   0.0370   0.0320    44    26    38    26   11.3   10.2   10.8    7.5    85    87    90    83
     152 00000011   0.0300  -0.0830   0.0450   0.0500    51    31    47    26   12.6   11.8   12.6    7.5    92    91    92    82
     153 00000011   0.0570  -0.0970   0.0510   0.0540    59    30    49    33   13.8   11.5   13.0    9.5    92    92    95    88
     154 00000011   0.0480  -0.1070   0.0660   0.0670    60    30    40    43   14.0   11.5   11.2   11.8    90    90    88    91
     155 00000011   0.0480  -0.0710   0.0930   0.0790    53    28    26    35   12.9   10.9    7.5   10.1    83    88    75    88
     156 00000011   0.1120  -0.0600   0.0950   0.0720    42    28    31    27   10.9   10.9    9.0    7.8    83    89    83    75
     157 00000011   0.1200  -0.0480   0.0920   0.0850    36    23    25    27    9.5    9.2    7.1    7.8    87    78    77    77
     158 00000011   0.1270  -0.0640   0.0840   0.0820    32    19    23    24    8.5    7.5    6.4    6.8    82    63    62    72
     159 00000011   0.2060  -0.0750   0.0460   0.0670    27    19    26    21    7.0    7.5    7.5    5.6    72    64    55    69
     160 00000011   0.2980  -0.0430   0.0090   0.0200    30    20    30    19    8.0    8.0    8.7    4.7    63    60    72    59
     161 00000011   0.2440  -0.0360  -0.0390  -0.0360    29    23    30    19    7.7    9.2    8.7    4.7    53    60    76    57
     162 00000011   0.1610   0.0040  -0.0780  -0.0750    39    22    36    19   10.2    8.8   10.3    4.7    78    66    83    62
     163 00000011   0.1250  -0.0100  -0.0720  -0.0780    38    18    34    24   10.0    7.0    9.8    6.8    82    68    85    69
     164 00000011   0.0850  -0.1110  -0.0820  -0.0640    34    24    34    24    9.0    9.5    9.8    6.8    78    84    90    79
     165 00000011   0.0790  -0.1220  -0.0900  -0.0740    32    25    43    26    8.5    9.9   11.8    7.5    84    86    92    79
     166 00000011   0.0790  -0.0950  -0.0830  -0.0800    40    33    62    31   10.5   12.3   15.0    9.0    90    90    96    84
     167 00000011   0.0600  -0.0890  -0.0750  -0.0700    51    29    61    44   12.6   11.2   14.9   12.0    94    89    96    94
     168 00000011   0.0640  -0.0970  -0.0760  -0.0580    44    30    67    38   11.3   11.5   15.7   10.8    93    89    97    87
     169 00000011   0.0510  -0.0930  -0.0790  -0.0620    40    23    45    33   10.5    9.2   12.2    9.5    87    86    95    83
     170 00000011   0.0650  -0.0830  -0.0800  -0.0730    32    25    39    41    8.5    9.9   11.0   11.4    84    84    91    92
     171 00000011   0.0630  -0.0510  -0.0820  -0.0690    32    21    44    32    8.5    8.4   12.0    9.3    85    87    95    89
     172 00000011   0.0520  -0.0160  -0.0730  -0.0800    34    22    31    31    9.0    8.8    9.0    9.0    82    80    87    90
     173 00000011  -0.0050  -0.0100  -0.0610  -0.0700    37    21    29    23    9.8    8.4    8.4    6.4    83    81    80    83
     174 00000011   0.0210  -0.0120  -0.0360  -0.0580    36    21    26    24    9.5    8.4    7.5    6.8    80    82    83    81
     175 00000011   0.0400   0.0000  -0.0190  -0.0260    30    21    37    23    8.0    8.4   10.5    6.4    81    75    90    72
     176 00000011   0.0870  -0.0360  -0.0090  -0.0210    41    32    35    26   10.7   12.0   10.1    7.5    88    93    89    78
     177 00000011   0.1150  -0.0850  -0.0120  -0.0140    66    45    55    42   14.8   15.0   14.0   11.6    97    97    96    93
     178 00000011   0.1010  -0.0730  -0.0140  -0.0170    87    49    50    43   17.2   15.7   13.2   11.8    98    96    96    94
     179 00000011   0.0990  -0.0690  -0.0110  -0.0090    94    44    38    37   17.9   14.8   10.8   10.5    98    96    90    95
     180 00000011   0.1030  -0.0300  -0.0040  -0.0150    63    32    36    24   14.4   12.0   10.3    6.8    96    92    89    80
     181 00000011   0.1260  -0.0120  -0.0070  -0.0070    48    30    37    28   12.0   11.5   10.5    8.1    93    90    91    85
     182 00000011   0.1170   0.0170  -0.0110  -0.0130    46    21    34    30   11.7    8.4    9.8    8.7    93    81    87    86
     183 00000011   0.0820   0.0170  -0.0160  -0.0100    38    23    35    28   10.0    9.2   10.1    8.1    87    90    86    84
     184 00000011   0.0720  -0.0020  -0.0120  -0.0060    46    26    36    31   11.7   10.2   10.3    9.0    93    86    92    89
     185 00000011   0.0830   0.0030  -0.0090   0.0010    46    23    40    26   11.7    9.2   11.2    7.5    91    86    91    77
     186 00000011   0.0910   0.0070   0.0050   0.0050    37    20    37    23    9.8    8.0   10.5    6.4    86    80    91    73
     187 00000011   0.0770   0.0090   0.0050   0.0090    40    25    38    25   10.5    9.9   10.8    7.1    85    84    89    84
     188 00000011   0.1050   0.0400  -0.0050   0.0050    43    29    40    24   11.1   11.2   11.2    6.8    87    86    90    78
     189 00000011   0.1480   0.0210  -0.0010  -0.0050    47    27    39    29   11.9   10.6   11.0    8.4    88    85    87    87
     190 00000011   0.1240   0.0040   0.0020  -0.0150    43    27    41    28   11.1   10.6   11.4    8.1    85    85    89    83
     191 00000011   0.0830  -0.0100  -0.0040  -0.0210    35    28    34    33    9.3   10.9    9.8    9.5    84    88    87    89
     192 00000011   0.0620  -0.0080  -0.0150  -0.0180    30    29    30    40    8.0   11.2    8.7   11.2    82    91    90    93
     193 00000011   0.1050  -0.0160  -0.0080  -0.0150    40    25    32    41   10.5    9.9    9.3   11.4    82    85    87    95
     194 00000011   0.1090  -0.0380  -0.0140  -0.0190    36    24    34    36    9.5    9.5    9.8   10.3    83    84    85    91
     195 00000011   0.0680  -0.0610  -0.0380  -0.0280    31    22    31    30    8.2    8.8    9.0    8.7    79    83    84    87
     196 00000011   0.0700  -0.0770  -0.0530  -0.0520    35    22    39    25    9.3    8.8   11.0    7.1    82    80    86    79
     197 00000011   0.0520  -0.0360  -0.0580  -0.0560    34    21    39    24    9.0    8.4   11.0    6.8    85    86    89    76
     198 00000011   0.0200   0.0040  -0.0720  -0.0710    38    22    46    23   10.0    8.8   12.4    6.4    88    80    90    78
     199 00000011   0.0330  -0.0040  -0.0600  -0.0630    36    21    45    25    9.5    8.4   12.2    7.1    89    80    89    78
     200 00000011   0.0130  -0.0060  -0.0550  -0.0610    35    27    44    27    9.3   10.6   12.0    7.8    89    90    92    83
     201 00000011  -0.0050  -0.0220  -0.0630  -0.0590    37    24    47    26    9.8    9.5   12.6    7.5    89    87    92    82
     202 00000011   0.0030  -0.0160  -0.0630  -0.0630    45    20    34    21   11.5    8.0    9.8    5.6    93    80    87    73
     203 00000011  -0.0020  -0.0080  -0.0710  -0.0570    41    25    37    27   10.7    9.9   10.5    7.8    91    83    90    85
     204 00000011  -0.0010   0.0000  -0.0620  -0.0610    45    24    28    31   11.5    9.5    8.1    9.0    91    85    87    89
     205 00000011   0.0010  -0.0120  -0.0570  -0.0560    39    21    35    29   10.2    8.4   10.1    8.4    89    82    89    88
     206 00000011   0.0190  -0.0280  -0.0530  -0.0520    38    22    35    29   10.0    8.8   10.1    8.4    88    84    90    87
     207 00000011   0.0190  -0.0300  -0.0550  -0.0470    33    25    32    28    8.8    9.9    9.3    8.1    85    90    91    88
     208 00000011   0.0540  -0.0180  -0.0410  -0.0500    45    25    31    28   11.5    9.9    9.0    8.1    93    90    92    86
     209 00000011   0.0390  -0.0140  -0.0460  -0.0420    40    28    35    25   10.5   10.9   10.1    7.1    90    92    91    84
     210 00000011   0.0420  -0.0120  -0.0380  -0.0360    38    26    26    27   10.0   10.2    7.5    7.8    89    84    86    82
     211 00000011   0.0330  -0.0160  -0.0400  -0.0350    38    21    24    23   10.0    8.4    6.8    6.4    86    80    83    80
     212 00000011   0.0330   0.0220  -0.0320  -0.0350    43    20    26    18   11.1    8.0    7.5    4.3    91    77    86    59
     213 00000011   0.0290  -0.0240  -0.0250  -0.0260    37    23    28    19    9.8    9.2    8.1    4.7    88    81    83    66
     214 00000011   0.0440  -0.0160  -0.0220  -0.0250    38    16    26    19   10.0    6.0    7.5    4.7    85    61    87    53
     215 00000011   0.0660  -0.0200  -0.0230  -0.0250    32    21    33    21    8.5    8.4    9.5    5.6    86    81    89    68
     216 00000011   0.0680  -0.0020  -0.0280  -0.0320    26    23    34    20    6.7    9.2    9.8    5.2    81    86    90    75
     217 00000011   0.0880  -0.0080  -0.0330  -0.0280    31    25    28    20    8.2    9.9    8.1    5.2    85    88    84    71
     218 00000011   0.0760  -0.0060  -0.0370  -0.0320    27    27    32    20    7.0   10.6    9.3    5.2    80    88    88    70
     219 00000011   0.0560   0.0260  -0.0360  -0.0370    36    22    37    26    9.5    8.8   10.5    7.5    90    90    91    84
     220 00000011   0.0840  -0.0140  -0.0350  -0.0360    36    22    41    23    9.5    8.8   11.4    6.4    88    83    94    79
     221 00000011   0.0660  -0.0060  -0.0280  -0.0250    45    26    44    23   11.5   10.2   12.0    6.4    91    86    93    76
     222 00000011   0.0390   0.0000  -0.0200  -0.0160    45    27    42    25   11.5   10.6   11.6    7.1    91    88    92    85
     223 00000011   0.0830  -0.0140  -0.0110  -0.0020    46    25    41    27   11.7    9.9   11.4    7.8    85    78    88    83
     224 00000011   0.1070   0.0070  -0.0140  -0.0080    49    25    39    25   12.2    9.9   11.0    7.1    86    86    88    75
     225 00000011   0.1000   0.0020  -0.0230  -0.0140    42    20    40    24   10.9    8.0   11.2    6.8    89    80    91    76
     226 00000011   0.0600   0.0160  -0.0340  -0.0200    38    20    44    23   10.0    8.0   12.0    6.4    87    84    93    72
     227 00000011   0.0660   0.0190  -0.0300  -0.0190    35    29    57    26    9.3   11.2   14.3    7.5    86    88    96    82
     228 00000011   0.0840   0.0020  -0.0240  -0.0180    46    36    47    30   11.7   13.1   12.6    8.7    92    95    94    85
